Numero da Venda;Data da Venda;Data do Envio;ID Canal;ID Loja;ID Produto;ID Promocao;ID Cliente;Quantidade Vendida;Quantidade Devolvida
174550;13/03/2017;20/03/2017;7;21;991;2;17453;9;0
174568;13/03/2017;13/03/2017;0;18;1378;2;18583;9;0
174571;13/03/2017;15/03/2017;2;25;1461;2;29732;9;0
174572;13/03/2017;14/03/2017;1;7;1606;2;13473;9;0
174574;13/03/2017;13/03/2017;0;9;1008;2;7145;9;0
174578;13/03/2017;13/03/2017;0;4;1175;2;12124;9;0
174589;13/03/2017;13/03/2017;0;4;282;2;18790;9;0
174780;13/03/2017;22/03/2017;9;13;454;2;34231;12;0
174966;13/03/2017;13/03/2017;0;17;1000;2;24654;4;0
174967;13/03/2017;13/03/2017;0;19;1123;2;21013;4;0
174970;13/03/2017;14/03/2017;1;17;1262;2;18261;4;0
174972;13/03/2017;14/03/2017;1;8;943;2;3579;4;0
174977;13/03/2017;21/03/2017;8;4;786;2;8574;4;0
174978;13/03/2017;13/03/2017;0;17;327;2;7300;4;0
174983;13/03/2017;13/03/2017;0;19;786;2;28316;4;0
174996;13/03/2017;13/03/2017;0;11;1316;2;6214;4;0
175002;13/03/2017;16/03/2017;3;14;574;2;4243;4;0
175019;13/03/2017;13/03/2017;0;20;708;2;8498;4;0
175029;13/03/2017;13/03/2017;0;20;1382;2;9631;4;0
175057;13/03/2017;16/03/2017;3;9;537;2;21954;4;0
175070;13/03/2017;13/03/2017;0;11;845;2;31979;4;0
175072;13/03/2017;21/03/2017;8;17;809;2;27503;4;0
175171;13/03/2017;17/03/2017;4;14;698;2;28506;9;0
175173;13/03/2017;13/03/2017;0;7;1586;2;13334;9;0
175182;13/03/2017;13/03/2017;0;25;1509;2;23084;9;0
175191;13/03/2017;17/03/2017;4;9;412;2;21136;9;0
175197;13/03/2017;13/03/2017;0;19;1332;2;8537;9;0
175253;13/03/2017;17/03/2017;4;23;483;2;30314;4;0
175268;13/03/2017;13/03/2017;0;9;1188;2;11452;4;0
175272;13/03/2017;13/03/2017;0;18;1458;2;31940;4;0
175278;13/03/2017;17/03/2017;4;13;801;2;24213;4;0
175282;13/03/2017;13/03/2017;0;8;67;2;24084;4;0
175284;13/03/2017;18/03/2017;5;18;901;2;16913;4;0
175335;14/03/2017;21/03/2017;7;5;982;2;14249;9;0
175337;14/03/2017;19/03/2017;5;2;1647;2;22425;9;0
175353;14/03/2017;14/03/2017;0;3;1614;2;32682;9;0
175361;14/03/2017;15/03/2017;1;24;370;2;18074;9;0
175365;14/03/2017;16/03/2017;2;13;709;2;22153;9;0
175368;14/03/2017;15/03/2017;1;18;554;2;18973;9;0
175390;14/03/2017;14/03/2017;0;10;418;2;5907;12;0
175413;14/03/2017;14/03/2017;0;17;975;2;20512;4;0
175432;14/03/2017;22/03/2017;8;6;631;2;25052;4;0
175452;14/03/2017;14/03/2017;0;1;2493;2;14057;80;0
175470;14/03/2017;15/03/2017;1;10;326;2;26652;9;0
175513;14/03/2017;14/03/2017;0;1;93;2;16198;4;1
175538;14/03/2017;14/03/2017;0;15;650;2;17651;4;1
175573;14/03/2017;14/03/2017;0;1;1359;2;26941;9;1
175585;14/03/2017;19/03/2017;5;9;1654;2;36255;9;1
175588;14/03/2017;18/03/2017;4;17;1647;2;30833;9;1
175622;14/03/2017;14/03/2017;0;25;1350;2;9051;12;1
175626;14/03/2017;14/03/2017;0;2;360;2;24581;9;0
175631;14/03/2017;17/03/2017;3;2;1615;2;35206;9;0
175637;14/03/2017;18/03/2017;4;15;1306;2;34919;9;0
175646;14/03/2017;15/03/2017;1;20;1547;2;19770;9;0
175650;14/03/2017;16/03/2017;2;8;1588;2;27886;9;0
175651;14/03/2017;23/03/2017;9;4;718;2;28152;9;0
175657;14/03/2017;15/03/2017;1;12;1509;2;28258;9;0
175669;14/03/2017;14/03/2017;0;10;579;2;21827;9;0
175674;14/03/2017;14/03/2017;0;3;995;2;1740;9;0
175678;14/03/2017;14/03/2017;0;11;757;2;6258;9;0
175688;14/03/2017;14/03/2017;0;18;1178;2;24685;9;0
175690;14/03/2017;22/03/2017;8;8;818;2;8576;9;0
175725;14/03/2017;23/03/2017;9;9;1411;2;4525;9;0
175732;14/03/2017;20/03/2017;6;6;1320;2;31431;9;0
175733;14/03/2017;14/03/2017;0;5;1499;2;3036;9;0
175743;14/03/2017;14/03/2017;0;10;183;2;33715;9;0
175744;14/03/2017;14/03/2017;0;2;675;2;25527;9;0
175746;14/03/2017;14/03/2017;0;20;1015;2;11044;9;0
175751;14/03/2017;22/03/2017;8;8;704;2;9485;9;0
175752;14/03/2017;14/03/2017;0;9;1055;2;13881;9;0
175754;14/03/2017;18/03/2017;4;2;1361;2;29652;9;0
175755;14/03/2017;14/03/2017;0;23;1053;2;18481;9;0
175769;14/03/2017;14/03/2017;0;12;1051;2;6579;9;0
175770;14/03/2017;14/03/2017;0;25;602;2;24557;9;0
175776;14/03/2017;15/03/2017;1;13;984;2;13746;9;0
175786;14/03/2017;23/03/2017;9;17;1452;2;23221;9;0
175791;14/03/2017;23/03/2017;9;13;553;2;7075;9;0
175801;14/03/2017;22/03/2017;8;13;1583;2;15977;9;0
175804;14/03/2017;14/03/2017;0;1;1008;2;30114;9;0
175806;14/03/2017;19/03/2017;5;10;1142;2;32695;9;0
175814;14/03/2017;14/03/2017;0;2;1549;2;35583;9;0
175969;14/03/2017;24/03/2017;10;9;441;2;19237;12;0
176115;14/03/2017;14/03/2017;0;13;1470;2;29556;4;0
176133;14/03/2017;19/03/2017;5;15;1653;2;27729;4;0
176138;14/03/2017;17/03/2017;3;23;1003;2;11575;4;0
176140;14/03/2017;20/03/2017;6;6;975;2;35250;4;0
176145;14/03/2017;16/03/2017;2;1;511;2;20194;4;0
176146;14/03/2017;21/03/2017;7;25;1510;2;17711;4;0
176156;14/03/2017;15/03/2017;1;17;941;2;22768;4;0
176159;14/03/2017;14/03/2017;0;15;819;2;36998;4;0
176210;14/03/2017;16/03/2017;2;8;262;2;9920;4;0
176212;14/03/2017;14/03/2017;0;8;1316;2;21359;4;0
176217;14/03/2017;14/03/2017;0;1;782;2;28582;4;0
176219;14/03/2017;17/03/2017;3;10;947;2;24745;4;0
176224;14/03/2017;14/03/2017;0;20;1261;2;4221;4;0
176225;14/03/2017;14/03/2017;0;13;66;2;23216;4;0
176233;14/03/2017;14/03/2017;0;5;516;2;9445;4;0
176237;14/03/2017;17/03/2017;3;4;787;2;29917;4;0
176241;14/03/2017;14/03/2017;0;20;904;2;21965;4;0
176245;14/03/2017;15/03/2017;1;5;899;2;27544;4;0
176416;14/03/2017;18/03/2017;4;2;614;2;21802;9;0
176428;14/03/2017;14/03/2017;0;23;1356;2;5810;9;0
176440;14/03/2017;21/03/2017;7;13;222;2;5217;9;0
176445;14/03/2017;14/03/2017;0;12;1607;2;28846;9;0
176448;14/03/2017;14/03/2017;0;8;1118;2;3500;9;0
176497;14/03/2017;14/03/2017;0;15;1383;2;11769;4;0
176502;14/03/2017;14/03/2017;0;5;1441;2;30970;4;0
176506;14/03/2017;14/03/2017;0;6;197;2;30999;4;0
176513;14/03/2017;14/03/2017;0;20;117;2;14654;4;0
176547;14/03/2017;17/03/2017;3;23;1445;2;10998;9;1
176549;14/03/2017;15/03/2017;1;1;664;2;26477;9;1
176594;14/03/2017;14/03/2017;0;9;974;2;7406;4;1
176596;14/03/2017;14/03/2017;0;23;748;2;9745;4;1
176623;14/03/2017;14/03/2017;0;1;1438;2;22906;9;1
176629;14/03/2017;14/03/2017;0;9;267;2;28993;9;1
176637;14/03/2017;14/03/2017;0;9;670;2;14580;9;1
176687;14/03/2017;17/03/2017;3;15;1427;2;3445;9;0
176689;14/03/2017;14/03/2017;0;6;1515;2;13451;9;0
176693;14/03/2017;18/03/2017;4;18;624;2;27505;9;0
176700;14/03/2017;15/03/2017;1;20;968;2;6893;9;0
176710;14/03/2017;15/03/2017;1;3;970;2;11796;9;0
176719;14/03/2017;14/03/2017;0;8;1073;2;22853;9;0
176730;14/03/2017;14/03/2017;0;4;1199;2;7633;9;0
176744;14/03/2017;22/03/2017;8;3;811;2;2227;9;0
176752;14/03/2017;19/03/2017;5;12;50;2;33070;9;0
176754;14/03/2017;16/03/2017;2;13;37;2;28165;9;0
176756;14/03/2017;14/03/2017;0;6;307;2;21542;9;0
176762;14/03/2017;19/03/2017;5;2;323;2;32249;9;0
176771;14/03/2017;14/03/2017;0;2;1591;2;20629;9;0
176772;14/03/2017;14/03/2017;0;6;672;2;31986;9;0
176778;14/03/2017;22/03/2017;8;9;1416;2;9709;9;0
176784;14/03/2017;21/03/2017;7;4;1390;2;31720;9;0
176785;14/03/2017;16/03/2017;2;15;1456;2;8437;9;0
176795;14/03/2017;14/03/2017;0;20;566;2;29010;9;0
176809;14/03/2017;15/03/2017;1;18;1053;2;23289;9;0
176829;14/03/2017;14/03/2017;0;17;1229;2;6656;9;0
176831;14/03/2017;19/03/2017;5;17;736;2;37210;9;0
176841;14/03/2017;15/03/2017;1;18;727;2;14584;9;0
176846;14/03/2017;14/03/2017;0;11;1428;2;11287;9;0
176854;14/03/2017;14/03/2017;0;3;1006;2;23648;9;0
176862;14/03/2017;14/03/2017;0;25;577;2;9535;9;0
176871;14/03/2017;18/03/2017;4;12;684;2;18002;9;0
176884;14/03/2017;14/03/2017;0;4;1175;2;2691;9;0
177071;14/03/2017;14/03/2017;0;9;442;2;35649;12;0
177173;14/03/2017;14/03/2017;0;25;820;2;22252;8;0
177251;14/03/2017;19/03/2017;5;10;470;2;13734;4;0
177253;14/03/2017;18/03/2017;4;3;802;2;23117;4;0
177257;14/03/2017;17/03/2017;3;5;1249;2;8320;4;0
177265;14/03/2017;14/03/2017;0;17;1086;2;21224;4;0
177266;14/03/2017;14/03/2017;0;23;881;2;5253;4;0
177271;14/03/2017;17/03/2017;3;13;197;2;34376;4;0
177272;14/03/2017;16/03/2017;2;17;515;2;30152;4;0
177281;14/03/2017;20/03/2017;6;20;1003;2;26105;4;0
177288;14/03/2017;14/03/2017;0;15;513;2;15679;4;0
177303;14/03/2017;18/03/2017;4;3;1441;2;28225;4;0
177317;14/03/2017;14/03/2017;0;18;483;2;17842;4;0
177329;14/03/2017;14/03/2017;0;2;1424;2;6376;4;0
177333;14/03/2017;14/03/2017;0;8;837;2;8214;4;0
177337;14/03/2017;23/03/2017;9;2;754;2;14359;4;0
177338;14/03/2017;14/03/2017;0;3;1165;2;21046;4;0
177349;14/03/2017;19/03/2017;5;3;315;2;4589;4;0
177355;14/03/2017;16/03/2017;2;15;931;2;20905;4;0
177357;14/03/2017;16/03/2017;2;6;1351;2;31391;4;0
177358;14/03/2017;17/03/2017;3;8;896;2;2836;4;0
177362;14/03/2017;14/03/2017;0;4;802;2;9017;4;0
177371;14/03/2017;14/03/2017;0;4;1308;2;31928;4;0
177375;14/03/2017;14/03/2017;0;9;927;2;21815;4;0
177468;14/03/2017;20/03/2017;6;8;580;2;13848;9;0
177470;14/03/2017;14/03/2017;0;3;949;2;27055;9;0
177472;14/03/2017;14/03/2017;0;20;1535;2;22432;9;0
177475;14/03/2017;16/03/2017;2;9;280;2;19957;9;0
177481;14/03/2017;17/03/2017;3;11;625;2;13733;9;0
177492;14/03/2017;22/03/2017;8;25;672;2;7108;9;0
177494;14/03/2017;14/03/2017;0;18;1593;2;28980;9;0
177498;14/03/2017;14/03/2017;0;2;785;2;10757;9;0
177515;14/03/2017;14/03/2017;0;8;1402;2;26137;9;0
177516;14/03/2017;20/03/2017;6;1;1592;2;35414;9;0
177523;14/03/2017;18/03/2017;4;6;1391;2;17057;9;0
177528;14/03/2017;14/03/2017;0;22;365;2;23827;9;0
177579;14/03/2017;14/03/2017;0;23;2;2;15985;4;0
177587;14/03/2017;22/03/2017;8;11;1468;2;25376;4;0
177597;14/03/2017;14/03/2017;0;2;677;2;29003;4;0
177601;14/03/2017;14/03/2017;0;5;67;2;9877;4;0
177603;14/03/2017;14/03/2017;0;13;777;2;8900;4;0
177639;15/03/2017;15/03/2017;0;5;794;2;18038;4;1
177647;15/03/2017;17/03/2017;2;10;737;2;1008;9;1
177648;15/03/2017;24/03/2017;9;22;1379;2;26611;9;1
177653;15/03/2017;22/03/2017;7;7;37;2;20360;9;0
177655;15/03/2017;15/03/2017;0;15;978;2;18429;9;0
177667;15/03/2017;15/03/2017;0;22;727;2;30612;9;0
177737;15/03/2017;15/03/2017;0;22;449;2;30328;27;0
177758;15/03/2017;15/03/2017;0;4;578;2;28814;9;0
177768;15/03/2017;22/03/2017;7;2;67;2;11132;4;0
177780;15/03/2017;21/03/2017;6;22;1429;2;24184;9;1
177825;15/03/2017;15/03/2017;0;14;1188;2;18261;4;1
177835;15/03/2017;16/03/2017;1;16;974;2;17644;4;1
177843;15/03/2017;21/03/2017;6;5;901;2;3630;4;1
177844;15/03/2017;17/03/2017;2;17;128;2;20901;4;1
177848;15/03/2017;15/03/2017;0;4;1639;2;18196;4;1
177852;15/03/2017;20/03/2017;5;17;2491;2;5590;80;1
177867;15/03/2017;15/03/2017;0;5;1094;2;18531;9;1
177875;15/03/2017;17/03/2017;2;22;1523;2;22560;9;1
177876;15/03/2017;15/03/2017;0;5;1660;2;31254;9;1
177878;15/03/2017;16/03/2017;1;14;1654;2;38311;9;1
177884;15/03/2017;19/03/2017;4;5;308;2;33644;9;1
177886;15/03/2017;15/03/2017;0;4;40;2;4047;9;1
177930;15/03/2017;15/03/2017;0;21;182;2;27723;9;0
177934;15/03/2017;17/03/2017;2;7;792;2;5260;9;0
177945;15/03/2017;24/03/2017;9;22;1593;2;5056;9;0
177950;15/03/2017;15/03/2017;0;21;1176;2;31341;9;0
177955;15/03/2017;19/03/2017;4;3;392;2;26905;9;0
177966;15/03/2017;17/03/2017;2;14;1063;2;13048;9;0
177986;15/03/2017;18/03/2017;3;4;1378;2;28245;9;0
178011;15/03/2017;23/03/2017;8;18;399;2;6437;9;0
178056;15/03/2017;17/03/2017;2;4;1201;2;33595;9;0
178066;15/03/2017;18/03/2017;3;22;1109;2;17723;9;0
178072;15/03/2017;15/03/2017;0;11;978;2;17357;9;0
178073;15/03/2017;21/03/2017;6;11;1117;2;17170;9;0
178084;15/03/2017;16/03/2017;1;7;869;2;9535;9;0
178087;15/03/2017;15/03/2017;0;15;1494;2;13911;9;0
178088;15/03/2017;16/03/2017;1;2;1611;2;36887;9;0
178092;15/03/2017;15/03/2017;0;8;1223;2;24236;9;0
178094;15/03/2017;15/03/2017;0;14;399;2;33607;9;0
178110;15/03/2017;17/03/2017;2;7;1036;2;10677;9;0
178114;15/03/2017;19/03/2017;4;15;1412;2;31390;9;0
178121;15/03/2017;17/03/2017;2;10;1085;2;29203;9;0
178125;15/03/2017;15/03/2017;0;22;967;2;12297;9;0
178284;15/03/2017;23/03/2017;8;15;454;2;24888;12;0
178285;15/03/2017;24/03/2017;9;11;447;2;8371;12;0
178430;15/03/2017;16/03/2017;1;7;761;2;18292;4;0
178439;15/03/2017;15/03/2017;0;16;802;2;9062;4;0
178443;15/03/2017;16/03/2017;1;11;895;2;23258;4;0
178466;15/03/2017;16/03/2017;1;8;1584;2;9848;4;0
178467;15/03/2017;15/03/2017;0;8;1014;2;31442;4;0
178482;15/03/2017;21/03/2017;6;4;1190;2;31628;4;0
178491;15/03/2017;15/03/2017;0;15;1310;2;26067;4;0
178507;15/03/2017;24/03/2017;9;17;72;2;28896;4;0
178508;15/03/2017;20/03/2017;5;8;473;2;18705;4;0
178514;15/03/2017;15/03/2017;0;8;1086;2;7993;4;0
178521;15/03/2017;15/03/2017;0;10;1189;2;17824;4;0
178533;15/03/2017;15/03/2017;0;15;1634;2;26009;4;0
178547;15/03/2017;17/03/2017;2;21;1351;2;26656;4;0
178635;15/03/2017;20/03/2017;5;8;420;2;29748;27;0
178678;15/03/2017;21/03/2017;6;15;1354;2;16687;18;0
178725;15/03/2017;15/03/2017;0;7;504;2;21092;9;0
178729;15/03/2017;19/03/2017;4;2;957;2;22745;9;0
178734;15/03/2017;16/03/2017;1;18;408;2;8140;9;0
178738;15/03/2017;15/03/2017;0;8;1559;2;10573;9;0
178850;15/03/2017;17/03/2017;2;5;727;2;7780;9;1
178862;15/03/2017;15/03/2017;0;5;1373;2;12533;4;1
178878;15/03/2017;15/03/2017;0;16;562;2;15783;4;1
178902;15/03/2017;16/03/2017;1;5;813;2;17912;4;1
178908;15/03/2017;15/03/2017;0;14;1075;2;1011;18;1
178915;15/03/2017;24/03/2017;9;4;1406;2;13307;4;1
178936;15/03/2017;15/03/2017;0;7;1410;2;32082;9;1
178937;15/03/2017;21/03/2017;6;5;979;2;23119;9;1
178941;15/03/2017;17/03/2017;2;7;1400;2;14494;9;1
178944;15/03/2017;15/03/2017;0;5;1649;2;9418;9;1
178951;15/03/2017;15/03/2017;0;5;123;2;16000;9;1
178984;15/03/2017;15/03/2017;0;2;1427;2;16113;9;0
178987;15/03/2017;15/03/2017;0;10;671;2;16344;9;0
178993;15/03/2017;21/03/2017;6;5;602;2;12692;9;0
178995;15/03/2017;15/03/2017;0;11;1590;2;18978;9;0
179008;15/03/2017;15/03/2017;0;11;1439;2;13618;9;0
179031;15/03/2017;17/03/2017;2;2;661;2;22981;9;0
179034;15/03/2017;18/03/2017;3;10;1659;2;36074;9;0
179040;15/03/2017;16/03/2017;1;21;1203;2;34667;9;0
179045;15/03/2017;19/03/2017;4;21;1446;2;1093;9;0
179050;15/03/2017;15/03/2017;0;11;663;2;2332;9;0
179056;15/03/2017;15/03/2017;0;16;695;2;31216;9;0
179061;15/03/2017;15/03/2017;0;8;1585;2;23930;9;0
179075;15/03/2017;21/03/2017;6;15;325;2;12501;9;0
179120;15/03/2017;20/03/2017;5;21;1515;2;13808;9;0
179121;15/03/2017;15/03/2017;0;8;1410;2;25595;9;0
179128;15/03/2017;15/03/2017;0;7;285;2;6652;9;0
179131;15/03/2017;23/03/2017;8;2;242;2;22336;9;0
179138;15/03/2017;15/03/2017;0;16;1635;2;18123;9;0
179142;15/03/2017;22/03/2017;7;11;551;2;22124;9;0
179145;15/03/2017;20/03/2017;5;11;1635;2;21617;9;0
179152;15/03/2017;15/03/2017;0;21;716;2;8056;9;0
179164;15/03/2017;18/03/2017;3;10;1042;2;34284;9;0
179518;15/03/2017;18/03/2017;3;2;436;2;24205;27;0
179536;15/03/2017;21/03/2017;6;10;1000;2;10243;4;0
179537;15/03/2017;16/03/2017;1;14;744;2;16268;4;0
179586;15/03/2017;21/03/2017;6;22;649;2;2132;4;0
179588;15/03/2017;15/03/2017;0;11;1017;2;14179;4;0
179603;15/03/2017;16/03/2017;1;4;767;2;25265;4;0
179614;15/03/2017;25/03/2017;10;8;296;2;18635;4;0
179618;15/03/2017;15/03/2017;0;2;796;2;6848;4;0
179629;15/03/2017;16/03/2017;1;21;180;2;23686;4;0
179638;15/03/2017;24/03/2017;9;2;679;2;20806;4;0
179639;15/03/2017;23/03/2017;8;8;1127;2;10059;4;0
179640;15/03/2017;15/03/2017;0;17;295;2;9685;4;0
179641;15/03/2017;16/03/2017;1;10;679;2;24265;4;0
179726;15/03/2017;15/03/2017;0;2;441;2;33897;12;0
179738;15/03/2017;17/03/2017;2;7;293;2;22506;9;0
179751;15/03/2017;15/03/2017;0;10;1053;2;20923;9;0
179766;15/03/2017;15/03/2017;0;11;954;2;8845;9;0
179777;15/03/2017;19/03/2017;4;15;1528;2;20628;9;0
179827;15/03/2017;15/03/2017;0;17;1470;2;11205;4;0
179830;15/03/2017;15/03/2017;0;8;621;2;27400;4;0
179834;15/03/2017;25/03/2017;10;21;486;2;29313;4;0
179900;16/03/2017;16/03/2017;0;14;1038;2;19951;9;0
179903;16/03/2017;16/03/2017;0;13;1523;2;23341;9;0
179905;16/03/2017;21/03/2017;5;22;1075;2;34176;9;0
179911;16/03/2017;20/03/2017;4;5;1039;2;22267;9;0
179922;16/03/2017;16/03/2017;0;9;528;2;33743;9;0
179929;16/03/2017;21/03/2017;5;24;1504;2;24367;9;0
179933;16/03/2017;16/03/2017;0;11;731;2;4457;9;0
179936;16/03/2017;22/03/2017;6;10;1524;2;36144;9;0
179992;16/03/2017;20/03/2017;4;14;1106;2;7368;4;0
179996;16/03/2017;17/03/2017;1;19;648;2;26134;4;0
179997;16/03/2017;25/03/2017;9;19;328;2;19978;4;0
180000;16/03/2017;16/03/2017;0;16;1269;2;17943;4;0
180016;16/03/2017;16/03/2017;0;6;420;2;17892;27;0
180039;16/03/2017;16/03/2017;0;16;1083;2;23486;9;0
180052;16/03/2017;22/03/2017;6;22;1318;2;7028;4;0
180068;16/03/2017;16/03/2017;0;19;1562;2;11912;9;1
180164;16/03/2017;21/03/2017;5;16;259;2;25527;9;1
180174;16/03/2017;26/03/2017;10;16;244;2;14187;9;1
180175;16/03/2017;16/03/2017;0;16;1102;2;20385;9;1
180185;16/03/2017;18/03/2017;2;20;340;2;8867;9;1
180191;16/03/2017;22/03/2017;6;24;1659;2;29011;9;1
180192;16/03/2017;22/03/2017;6;16;39;2;26604;9;1
180193;16/03/2017;22/03/2017;6;12;658;2;19935;9;1
180224;16/03/2017;19/03/2017;3;9;274;2;34838;9;0
180228;16/03/2017;16/03/2017;0;5;1452;2;18925;9;0
180235;16/03/2017;16/03/2017;0;22;314;2;13968;9;0
180242;16/03/2017;16/03/2017;0;12;1346;2;10149;9;0
180248;16/03/2017;16/03/2017;0;15;1489;2;36765;9;0
180264;16/03/2017;18/03/2017;2;24;1356;2;11229;9;0
180269;16/03/2017;21/03/2017;5;10;544;2;6200;9;0
180272;16/03/2017;18/03/2017;2;10;1304;2;17289;9;0
180275;16/03/2017;16/03/2017;0;11;1586;2;10096;9;0
180278;16/03/2017;19/03/2017;3;14;979;2;10569;9;0
180283;16/03/2017;16/03/2017;0;14;206;2;27030;9;0
180287;16/03/2017;16/03/2017;0;25;406;2;12105;9;0
180289;16/03/2017;16/03/2017;0;9;1305;2;12984;9;0
180292;16/03/2017;24/03/2017;8;6;1628;2;33446;9;0
180310;16/03/2017;16/03/2017;0;1;1011;2;20700;9;0
180326;16/03/2017;16/03/2017;0;9;1323;2;28830;9;0
180328;16/03/2017;25/03/2017;9;5;1372;2;8417;9;0
180333;16/03/2017;16/03/2017;0;11;1535;2;26313;9;0
180338;16/03/2017;24/03/2017;8;9;1646;2;12259;9;0
180343;16/03/2017;16/03/2017;0;24;251;2;22294;9;0
180351;16/03/2017;16/03/2017;0;2;1532;2;9706;9;0
180353;16/03/2017;16/03/2017;0;1;277;2;26866;9;0
180370;16/03/2017;16/03/2017;0;6;652;2;16022;9;0
180385;16/03/2017;17/03/2017;1;24;1006;2;28120;9;0
180387;16/03/2017;17/03/2017;1;5;638;2;31356;9;0
180399;16/03/2017;16/03/2017;0;5;1346;2;25495;9;0
180407;16/03/2017;21/03/2017;5;12;1628;2;12147;9;0
180415;16/03/2017;16/03/2017;0;11;730;2;32578;9;0
180421;16/03/2017;16/03/2017;0;12;375;2;336;9;0
180569;16/03/2017;18/03/2017;2;11;452;2;28103;12;0
180694;16/03/2017;17/03/2017;1;5;1000;2;27774;4;0
180703;16/03/2017;25/03/2017;9;16;1457;2;27143;4;0
180706;16/03/2017;19/03/2017;3;7;817;2;30119;4;0
180712;16/03/2017;17/03/2017;1;10;501;2;9587;4;0
180713;16/03/2017;18/03/2017;2;13;328;2;21927;4;0
180715;16/03/2017;17/03/2017;1;12;904;2;29110;4;0
180736;16/03/2017;16/03/2017;0;16;702;2;16920;4;0
180739;16/03/2017;20/03/2017;4;15;819;2;9507;4;0
180756;16/03/2017;16/03/2017;0;22;500;2;4299;4;0
180758;16/03/2017;17/03/2017;1;12;1127;2;23718;4;0
180759;16/03/2017;18/03/2017;2;6;1127;2;20854;4;0
180762;16/03/2017;23/03/2017;7;6;632;2;30539;4;0
180781;16/03/2017;24/03/2017;8;19;5;2;11398;4;0
180795;16/03/2017;18/03/2017;2;24;1316;2;8782;4;0
180797;16/03/2017;22/03/2017;6;19;1470;2;22553;4;0
180799;16/03/2017;16/03/2017;0;11;1490;2;10128;4;0
180807;16/03/2017;16/03/2017;0;19;796;2;6039;4;0
180813;16/03/2017;20/03/2017;4;24;66;2;18922;4;0
180819;16/03/2017;17/03/2017;1;12;1074;2;11834;4;0
180911;16/03/2017;17/03/2017;1;10;443;2;11375;27;0
180913;16/03/2017;23/03/2017;7;10;419;2;15767;27;0
180993;16/03/2017;19/03/2017;3;22;447;2;29684;12;0
181002;16/03/2017;18/03/2017;2;13;1177;2;6827;9;0
181004;16/03/2017;16/03/2017;0;13;1330;2;32448;9;0
181026;16/03/2017;16/03/2017;0;13;1176;2;22837;9;0
181028;16/03/2017;18/03/2017;2;12;653;2;19807;9;0
181039;16/03/2017;22/03/2017;6;7;733;2;32613;9;0
181043;16/03/2017;19/03/2017;3;7;1549;2;15966;9;0
181096;16/03/2017;16/03/2017;0;9;497;2;28667;4;0
181097;16/03/2017;16/03/2017;0;1;597;2;9038;4;0
181105;16/03/2017;22/03/2017;6;15;488;2;19999;4;0
181106;16/03/2017;24/03/2017;8;5;707;2;19208;4;0
181113;16/03/2017;20/03/2017;4;24;779;2;31152;4;0
181275;16/03/2017;18/03/2017;2;15;1117;2;21785;9;0
181287;16/03/2017;18/03/2017;2;15;625;2;8232;9;0
181294;16/03/2017;24/03/2017;8;2;815;2;15070;9;0
181311;16/03/2017;16/03/2017;0;13;330;2;17247;9;0
181313;16/03/2017;16/03/2017;0;7;691;2;28949;9;0
181318;16/03/2017;20/03/2017;4;14;1558;2;21650;9;0
181322;16/03/2017;17/03/2017;1;9;1044;2;27471;9;0
181330;16/03/2017;18/03/2017;2;5;165;2;9520;9;0
181333;16/03/2017;16/03/2017;0;12;675;2;30282;9;0
181335;16/03/2017;17/03/2017;1;5;1326;2;26400;9;0
181339;16/03/2017;17/03/2017;1;11;658;2;27686;9;0
181348;16/03/2017;24/03/2017;8;12;1297;2;7362;9;0
181350;16/03/2017;25/03/2017;9;22;1084;2;27650;9;0
181363;16/03/2017;16/03/2017;0;22;1588;2;19156;9;0
181367;16/03/2017;16/03/2017;0;12;601;2;7908;9;0
181384;16/03/2017;21/03/2017;5;2;248;2;25125;9;0
181396;16/03/2017;20/03/2017;4;10;1562;2;24263;9;0
181398;16/03/2017;20/03/2017;4;11;1307;2;30356;9;0
181413;16/03/2017;16/03/2017;0;9;1523;2;14025;9;0
181415;16/03/2017;18/03/2017;2;22;745;2;26532;9;0
181416;16/03/2017;22/03/2017;6;6;1221;2;21309;9;0
181418;16/03/2017;21/03/2017;5;13;1154;2;30456;9;0
181421;16/03/2017;16/03/2017;0;9;624;2;28174;9;0
181440;16/03/2017;16/03/2017;0;12;1428;2;22262;9;0
181444;16/03/2017;20/03/2017;4;15;579;2;30810;9;0
181448;16/03/2017;16/03/2017;0;6;1444;2;11856;9;0
181449;16/03/2017;16/03/2017;0;5;1615;2;26849;9;0
181474;16/03/2017;16/03/2017;0;14;1142;2;27878;9;0
181476;16/03/2017;16/03/2017;0;6;1174;2;16981;9;0
181478;16/03/2017;16/03/2017;0;2;1429;2;20727;9;0
181485;16/03/2017;16/03/2017;0;9;1647;2;13199;9;0
181600;16/03/2017;16/03/2017;0;19;448;2;5703;12;0
181739;16/03/2017;21/03/2017;5;22;901;2;22925;8;0
181744;16/03/2017;18/03/2017;2;6;123;2;18545;18;0
181746;16/03/2017;20/03/2017;4;16;1100;2;20532;18;0
181748;16/03/2017;16/03/2017;0;13;1636;2;8534;18;0
181797;16/03/2017;16/03/2017;0;22;2515;2;30145;80;0
181798;16/03/2017;16/03/2017;0;7;2516;2;17892;80;0
181799;16/03/2017;16/03/2017;0;15;2516;2;16972;80;0
181804;16/03/2017;18/03/2017;2;10;431;2;19880;27;0
